name,phase,inc,emi,dist,lat,lon,clat1,clon1,clat2,clon2,clat3,clon3,clat4,clon4,aS_phi001,aS_phi100,aS_phi200,aS_phi300,aS_phi400,aS_phi500,volfe_phi001,volfe_phi100,volfe_phi200,volfe_phi300,volfe_phi400,volfe_phi500,res_phi001,res_phi100,res_phi200,res_phi300,res_phi400,res_phi500,canal0,canal1,canal2,canal3,canal4,canal5,canal6,canal7,canal8,canal9,canal10,canal11,canal12,canal13,canal14,canal15,canal16,canal17,canal18,canal19,canal20,canal21,canal22,canal23,canal24,canal25,canal26,canal27,canal28,canal29,canal30,canal31,canal32,canal33,canal34,canal35,canal36,canal37,canal38,canal39,canal40,canal41,canal42,canal43,canal44,canal45,canal46,canal47,canal48,canal49,canal50,canal51,canal52,canal53,canal54,canal55,canal56,canal57,canal58,canal59,canal60,canal61,canal62,canal63
2421278275_lvl3_0.fit,9.2,9.44,15.49,7.436,-1.56,196.84,0.18,198.25,-3.0,198.57,-3.26,195.46,-0.13,195.14,46.795073875539984,55.04292564747347,62.017300005478646,69.60092822831513,78.50461599670254,89.81857397382883,0.0003139864203121,0.0003133767954356,0.0003129770342839,0.000312600660481,0.0003122238232516,0.0003118563565454,0.0006484763419011,0.0006497595449169,0.0006504446235938,0.0006509827853491,0.000651368676471,0.0006514759750839,0.2569392919540404,0.2868359982967376,0.1901688128709792,0.1961082220077514,0.1744560599327087,0.1736638695001602,0.1858409792184829,0.1949560344219208,0.1947952806949615,0.1955456733703612,0.1946034878492355,0.1948425471782684,0.1943871080875396,0.1991148591041564,0.1963476240634918,0.1974224001169204,0.1988151669502258,0.1967994123697281,0.2014618813991546,0.2006353139877319,0.2037109583616256,0.2063855826854705,0.2109563946723937,0.2097713947296142,0.2118826955556869,0.2095131278038025,0.2109729796648025,0.2103857100009918,0.2083306461572647,0.2078454494476318,0.2084622532129288,0.205430194735527,0.2045243829488754,0.203083261847496,0.200807511806488,0.1979251950979232,0.1919609159231185,0.1892508119344711,0.1858122944831848,0.1833388805389404,0.1791193932294845,0.1764251291751861,0.1742401123046875,0.1726583391427993,0.1703722476959228,0.1694232672452926,0.1667148321866989,0.162913978099823,0.1587623059749603,0.1547304540872573,0.1504529118537902,0.1466388404369354,0.1445975303649902,0.1429720073938369,0.1415330618619918,0.1409847140312194,0.1398899555206298,0.1404544860124588,0.1404053419828415,0.1464606821537017,0.1480373442173004,0.1522505283355713,0.1539288908243179,0.1563108563423156
2421280422_lvl3_0.fit,9.2,1.94,10.94,7.436,-0.93,196.4,0.81,197.8,-2.37,198.12,-2.64,195.01,0.48,194.69,46.26059015726226,54.42800298635788,61.33614792917656,68.85025480801903,77.67644157319967,88.89597235778746,0.0003211375816545,0.0003205290089763,0.0003201297580479,0.0003197496803394,0.0003193666211646,0.0003189867527,0.0006493462185244,0.0006507030581135,0.0006514353423565,0.0006520170265761,0.0006524445702916,0.0006525893917714,0.2729964852333069,0.2868343889713287,0.1946955621242523,0.198621317744255,0.1790460050106048,0.1775998324155807,0.1885976642370224,0.1965065598487854,0.1956719756126404,0.1963278204202652,0.1954027712345123,0.1955236494541168,0.1949606984853744,0.1997417360544204,0.1967500299215316,0.1977252513170242,0.1994171738624572,0.1974404007196426,0.2021283656358719,0.2014161795377731,0.2043924480676651,0.207060769200325,0.2117726057767868,0.2105078250169754,0.212564930319786,0.2101758122444152,0.2116864919662475,0.2109681516885757,0.2088040560483932,0.2082859426736832,0.2089488208293914,0.2058086544275284,0.2049970477819442,0.203679159283638,0.2014173716306686,0.1984909623861313,0.1923610717058181,0.1897017061710357,0.1862525790929794,0.1836435496807098,0.1793297678232192,0.1767567843198776,0.174559086561203,0.1730285137891769,0.1707177460193634,0.1699033081531524,0.167153000831604,0.1632458865642547,0.1590517461299896,0.1550346314907074,0.15072762966156,0.1467702984809875,0.1447372883558273,0.1431214809417724,0.1416013985872268,0.1411285251379013,0.1399905979633331,0.1404805779457092,0.1402290910482406,0.1462193578481674,0.1474865078926086,0.1510928720235824,0.1521367728710174,0.1535236984491348
2421282572_lvl3_0.fit,9.21,2.47,11.5,7.436,-0.22,195.94,1.53,197.34,-1.65,197.66,-1.93,194.56,1.19,194.23,45.64235694707952,53.69825858605101,60.51188339059723,67.9241068181912,76.6302838794008,87.69724337125997,0.0003334463504816,0.0003328393199362,0.0003324362118579,0.0003320533525978,0.0003316681696359,0.0003312818885857,0.0006593742030405,0.0006607212174216,0.0006614532024016,0.0006620385120849,0.0006624748779195,0.000662637612373,0.2729949653148651,0.2974562346935272,0.1946944743394852,0.1986202001571655,0.1790450066328048,0.1771614104509353,0.1884434074163437,0.1968705356121063,0.1964023560285568,0.1971099376678466,0.1961448639631271,0.1963096857070922,0.1957258433103561,0.2005031555891036,0.1975962966680526,0.198560044169426,0.2001965492963791,0.198241889476776,0.2029161900281906,0.2021970301866531,0.2052314579486847,0.2079112827777862,0.21263687312603,0.2114230692386627,0.2135248035192489,0.2110999673604965,0.2125931680202484,0.2119271010160446,0.2097884863615036,0.209256425499916,0.2099230885505676,0.206781268119812,0.2059598565101623,0.2045812308788299,0.2022745162248611,0.1993401497602462,0.1932292878627776,0.1905247867107391,0.1870433241128921,0.1844532936811447,0.1801601648330688,0.1775269359350204,0.1753045916557312,0.1737234443426132,0.1714096814393997,0.170543685555458,0.1678188443183899,0.1639272421598434,0.1596827656030655,0.1556079536676406,0.1512778997421264,0.1473552733659744,0.1452987194061279,0.1436573714017868,0.1421998441219329,0.1416820287704467,0.1405476480722427,0.1410978138446808,0.1409009248018264,0.1469743698835373,0.1484164744615554,0.1523130983114242,0.1536883413791656,0.1554732173681259
2421284720_lvl3_0.fit,9.22,6.58,10.77,7.437,0.05,195.57,1.8,196.97,-1.38,197.29,-1.66,194.18,1.46,193.85,47.495135290383686,55.82706670497902,62.870513801161714,70.52347266889532,79.50282033591543,90.90425996705936,0.0003092268013318,0.000308632567041,0.0003082457913319,0.0003078845073769,0.0003075253129833,0.0003071768416121,0.000627207725301,0.0006283878570964,0.0006290125643956,0.0006294987021917,0.0006298395526516,0.0006299149402707,0.2569350004196167,0.2868312001228332,0.194693386554718,0.1961049288511276,0.1778963059186935,0.1745358109474182,0.1875231266021728,0.1967781782150268,0.196840152144432,0.1975657045841216,0.1966582834720611,0.1968333423137664,0.1964430958032608,0.2012197226285934,0.1984829008579254,0.1996227651834488,0.201046884059906,0.1989470720291137,0.203643336892128,0.2028382271528244,0.2060441970825195,0.2087367624044418,0.2133809328079224,0.2122265398502349,0.2144846469163894,0.2120040208101272,0.2134612053632736,0.2128860503435135,0.2108641862869262,0.210403561592102,0.2109478116035461,0.2078693807125091,0.2069226801395416,0.2054067403078079,0.2030880004167556,0.2001184821128845,0.1941242963075637,0.1913478821516036,0.1878470331430435,0.1853560358285904,0.1810750961303711,0.1783575564622879,0.1761262714862823,0.1744802147150039,0.1721645891666412,0.1711680144071578,0.1684359014034271,0.1646252423524856,0.160416230559349,0.1562530696392059,0.1519200056791305,0.1481103152036667,0.1459605544805526,0.1442791074514389,0.1428674012422561,0.1422837227582931,0.1412314623594284,0.1418762654066085,0.1418944597244262,0.1481072902679443,0.1498540937900543,0.1542402505874633,0.156195193529129,0.1585372239351272
2421286867_lvl3_0.fit,9.22,6.46,11.15,7.437,0.18,195.0,1.93,196.39,-1.24,196.71,-1.52,193.61,1.59,193.27,46.41341344887083,54.53465421578812,61.39953680909798,68.85904614471329,77.61104514764554,88.72276258795337,0.0003371660504242,0.0003365687506708,0.0003361740062337,0.0003358018669845,0.0003354266913303,0.0003350597125327,0.0006512880079931,0.0006525702795874,0.0006532490512447,0.0006537780325351,0.0006541520963723,0.0006542452829629,0.2729918956756592,0.2868295907974243,0.1992200314998626,0.1986179947853088,0.1790430098772048,0.1771594285964965,0.1892073154449463,0.1977810263633728,0.1972779333591461,0.1980214715003967,0.1970573663711548,0.1972520351409912,0.1967293471097946,0.2015325725078582,0.1986431926488876,0.1996596604585647,0.2013295739889145,0.1993633061647415,0.204036682844162,0.203311875462532,0.2064368575811386,0.2091614305973052,0.2139085978269576,0.2127170860767364,0.2148892283439636,0.212445393204689,0.2139622271060944,0.2132990509271621,0.2111915498971939,0.2106673717498779,0.2112661749124526,0.2081322818994522,0.2072319239377975,0.2058188915252685,0.2034941762685776,0.2004858255386352,0.1943371891975402,0.1916259527206421,0.1881315559148788,0.1855543702840804,0.18121500313282,0.1785531193017959,0.1763233542442321,0.1747266501188278,0.1723683476448059,0.1714716851711273,0.1687277108430862,0.1648240089416504,0.1606031954288482,0.1564675271511078,0.152121216058731,0.1481850743293762,0.1460400521755218,0.1443641632795334,0.1429127007722854,0.1423311382532119,0.141281396150589,0.1418754756450653,0.1418059319257736,0.1480721086263656,0.1496840417385101,0.153789535164833,0.1553584188222885,0.1574218422174453
2421289014_lvl3_0.fit,9.22,2.77,11.2,7.437,-0.4,194.64,1.33,196.04,-1.82,196.35,-2.09,193.26,1.01,192.93,47.0893927451157,55.31702185853804,62.27177332003369,69.82862983678217,78.69401437778669,89.95017710085784,0.0003299724314225,0.0003293732201968,0.0003289837663918,0.0003286146066244,0.0003282466605269,0.0003278877945796,0.0006504197140203,0.000651701970863,0.0006523720416245,0.0006528873762795,0.000653241156977,0.0006533033007557,0.2729903757572174,0.2974512577056885,0.1992189139127731,0.1986168771982192,0.1778943091630935,0.1758461594581604,0.1879806369543075,0.1972323209047317,0.1972768306732177,0.1980203688144684,0.1970562636852264,0.1972509324550628,0.1968240141868591,0.2016211599111556,0.1988841891288757,0.2000004798173904,0.2014703452587128,0.1993943005800247,0.2040962278842926,0.2033107429742812,0.2065407186746596,0.2092604637145996,0.2139074057340621,0.2127829492092132,0.215016171336174,0.2125649005174636,0.2140382975339889,0.2134484648704528,0.2113911360502243,0.210913524031639,0.2114836275577545,0.2083786875009536,0.2074104994535446,0.2059249132871628,0.2035803198814392,0.2005980759859084,0.1945367157459259,0.1917843967676162,0.1882862746715545,0.1857925802469253,0.1815099120140076,0.1787638068199157,0.1765204071998596,0.1748803108930587,0.1725406050682068,0.1715508997440338,0.1688243299722671,0.1649728417396545,0.1607560068368911,0.1566101908683776,0.1522673368453979,0.1484299004077911,0.1462400406599044,0.1445136219263076,0.1430962830781936,0.142499029636383,0.1414327323436737,0.142116516828537,0.1421560645103454,0.1484148353338241,0.1502754986286163,0.1547526717185974,0.1567905247211456,0.1596499383449554
2421291161_lvl3_0.fit,9.22,3.12,11.79,7.437,-0.61,194.03,1.11,195.43,-2.04,195.74,-2.3,192.66,0.79,192.33,47.64311230724429,55.988074121964615,63.045642815397166,70.71695215207569,79.72136024477305,91.16206312508,0.0003170799997285,0.0003164878269023,0.0003161005197284,0.0003157372034469,0.0003153769946902,0.0003150219489427,0.0006468452456462,0.0006481561112575,0.0006488408324658,0.000649366930024,0.0006497268076679,0.0006497860601516,0.2729888558387756,0.2974495887756348,0.1992177963256836,0.2011298984289169,0.1801887154579162,0.1789071559906005,0.1905840337276458,0.1988740563392639,0.1982266455888748,0.1989982724189758,0.1980269998311996,0.1981943547725677,0.1976370364427566,0.2024722695350646,0.1995690017938613,0.2005692720413208,0.2023915946483612,0.20025996863842,0.2049750685691833,0.2042870670557022,0.2074059396982192,0.2101109623908996,0.2148918658494949,0.2137205004692077,0.2158905714750289,0.2134286910295486,0.2149449437856674,0.2142567783594131,0.2121200114488601,0.2116189748048782,0.2122056037187576,0.2090211659669876,0.2081282138824463,0.2066891640424728,0.2043647021055221,0.2013763934373855,0.1951642036437988,0.1924346685409545,0.1889082491397857,0.186269998550415,0.1819175481796265,0.1792920082807541,0.1770678609609604,0.1754824221134185,0.1731065213680267,0.1722233146429062,0.1693925857543945,0.1654545068740844,0.1611991375684738,0.1570578962564468,0.152688980102539,0.1487314105033874,0.1465604901313781,0.144834816455841,0.1433720290660858,0.1428115218877792,0.1417362093925476,0.1423575580120086,0.1422429978847503,0.1484827250242233,0.1500631272792816,0.1541091352701187,0.1555955111980438,0.157698705792427
2421293308_lvl3_0.fit,9.21,3.44,12.65,7.437,-0.64,193.26,1.08,194.66,-2.05,194.97,-2.32,191.9,0.76,191.57,48.399698893124246,56.805680950583614,63.916737009914165,71.64182940839615,80.70517664898688,92.21862703033088,0.0003311116425726,0.0003305275502211,0.000330144723745,0.0003297838481307,0.0003294249262945,0.0003290742454719,0.0006631799570836,0.0006646161908868,0.0006653324489164,0.000665857191275,0.0006661780523392,0.0006661368733838,0.2729873359203338,0.2974479496479034,0.203744351863861,0.2011287808418273,0.1813354045152664,0.1797810047864914,0.1910425722599029,0.1992380172014236,0.1985181123018264,0.1991929560899734,0.1982545554637909,0.1984031498432159,0.1978274881839752,0.2026505470275879,0.1997293084859848,0.2006821483373641,0.2025678604841232,0.2004835903644561,0.2052166759967804,0.2045093327760696,0.2076148241758346,0.2103101760149002,0.2151310592889785,0.21394282579422,0.2160815745592117,0.21362866461277,0.215175524353981,0.2144438326358795,0.2122465968132019,0.2117591202259064,0.212372601032257,0.209152027964592,0.2082740813493729,0.2068870067596435,0.2045672088861465,0.201573684811592,0.1952968388795853,0.1926063895225525,0.1890759319067001,0.1864550411701202,0.1820574402809143,0.1794270724058151,0.1772039830684662,0.1756206303834915,0.1732630282640457,0.1723826825618744,0.1695542782545089,0.1655367761850357,0.1612836271524429,0.1571108549833297,0.152706503868103,0.1487305760383606,0.1465797573328018,0.1448554843664169,0.1433712393045425,0.1428107321262359,0.1417100727558136,0.1422761529684066,0.1421252340078354,0.1483788341283798,0.1498507559299468,0.1537869572639465,0.1551169902086258,0.1571405977010727
2421295456_lvl3_0.fit,9.2,6.26,15.35,7.437,-0.78,192.37,0.93,193.75,-2.18,194.06,-2.45,191.01,0.62,190.68,50.33687295691084,58.94996907585793,66.23298818023034,74.12918052839181,83.37556411934467,95.1017123864288,0.0003331334761808,0.0003325610660557,0.0003321900362033,0.0003318494762127,0.0003315134044311,0.0003311954779865,0.0006515254512383,0.000652891487831,0.0006535173770557,0.0006539325978728,0.0006541172630873,0.0006539000615548,0.2569278180599212,0.2762001156806946,0.1946879476308822,0.1960994601249694,0.1755959689617156,0.1736561059951782,0.187058299779892,0.1969552189111709,0.1974929571151733,0.1982781141996384,0.1973387897014617,0.1976674199104308,0.197299599647522,0.2020663172006607,0.1994457393884658,0.2006430178880691,0.2019991129636764,0.1998403966426849,0.2045479714870453,0.2037262469530105,0.2069835662841797,0.2097078412771224,0.2143365442752838,0.2132264077663421,0.2155464589595794,0.2130642384290695,0.214517593383789,0.2140096575021744,0.2120264023542404,0.2115459591150284,0.2121023386716842,0.2090848535299301,0.2080441862344741,0.2064725458621978,0.204086035490036,0.2011474072933196,0.1951218992471694,0.1922995746135712,0.1887893080711364,0.1863609552383422,0.18209870159626,0.1792446374893188,0.1769744753837585,0.175279438495636,0.172962874174118,0.171852633357048,0.1690654456615448,0.1652363240718841,0.160958245396614,0.1567152291536331,0.1523382663726806,0.1485596895217895,0.1463580578565597,0.1445970684289932,0.143255203962326,0.1426171362400055,0.1415571421384811,0.1422484964132308,0.142387643456459,0.1486528366804123,0.1506114453077316,0.1552641987800598,0.1576237678527832,0.1602044999599456
2421297603_lvl3_0.fit,9.19,5.7,13.46,7.437,-0.64,191.53,1.07,192.9,-2.03,193.22,-2.3,190.18,0.75,189.85,49.71885503304206,58.33351742205841,65.6195006936124,73.53012779085473,82.80639930309296,94.58429814166227,0.0003118490267223,0.000311274511259,0.0003109040378752,0.0003105607968344,0.0003102212281223,0.0003099012320086,0.000624682456675,0.0006260363332663,0.0006266955984038,0.0006271650876441,0.0006274290489932,0.00062732879778,0.2890421748161316,0.297444611787796,0.2037420719861984,0.2036406099796295,0.181333377957344,0.179341584444046,0.1907340437173843,0.1991445273160934,0.1985159069299697,0.1991907358169556,0.1983095109462738,0.1984534114599228,0.1979210525751113,0.2027828544378281,0.1998481154441833,0.20083187520504,0.2026365399360656,0.2005776464939117,0.2053357660770416,0.2046187669038772,0.2076912522315979,0.2104330658912658,0.2152488529682159,0.2140521854162216,0.2162072956562042,0.213746964931488,0.2153083384037017,0.2145920544862747,0.2123902291059494,0.2118980884552001,0.2125215828418732,0.2093147337436676,0.208402469754219,0.2070071697235107,0.2046667486429214,0.201670616865158,0.1954150199890136,0.1926972717046737,0.1891646832227707,0.1865459978580474,0.182154044508934,0.1794855594635009,0.1772324740886688,0.1756495833396911,0.1732611060142517,0.1723647266626358,0.1695198565721511,0.1654850095510482,0.1611964404582977,0.1569655537605285,0.1525394767522812,0.1485399454832077,0.1463572382926941,0.1446391940116882,0.1431622207164764,0.1426645368337631,0.1416324079036712,0.1422745585441589,0.1421529054641723,0.1483771800994873,0.1499336957931518,0.1539137661457061,0.1553540825843811,0.1574174463748932
2421299750_lvl3_0.fit,9.19,3.71,12.88,7.436,-1.23,190.87,0.46,192.23,-2.62,192.55,-2.89,189.52,0.15,189.19,48.39283319329736,56.7930404240625,63.89755413288135,71.61504180860015,80.66738735039257,92.16450953331488,0.0003300168572174,0.0003294335238346,0.000329053006176,0.0003286949852726,0.0003283411210791,0.0003279964695274,0.0006527677149881,0.0006541402534133,0.0006548240735674,0.000655323774571,0.0006556268702053,0.000655580761727,0.2729827761650085,0.2868199944496155,0.1992133557796478,0.2011254131793976,0.1790370196104049,0.1775909215211868,0.1895073801279068,0.1986870914697647,0.1983685046434402,0.1991896331310272,0.1982512474060058,0.198504775762558,0.1979678273200988,0.2028265744447708,0.2000083923339844,0.201096698641777,0.2027773112058639,0.2007049322128296,0.2054863423109054,0.2047293186187744,0.2078738808631896,0.2106323093175888,0.2154159396886825,0.214252158999443,0.2164623588323593,0.2140072882175445,0.2155389189720153,0.2149108797311782,0.212772324681282,0.2122678756713867,0.2128735780715942,0.2097096443176269,0.2087607234716415,0.2072662413120269,0.2049129009246826,0.2019104063510894,0.1957081407308578,0.1929354667663574,0.1893972605466842,0.1868240535259246,0.1824771165847778,0.1797415763139724,0.1774599850177765,0.1758341640233993,0.173464834690094,0.172475978732109,0.1696327477693557,0.1656338423490524,0.1613492369651794,0.1571082323789596,0.1526671946048736,0.1486902832984924,0.14649698138237,0.1447671949863433,0.1433457881212234,0.1428083330392837,0.1417837589979171,0.1424618661403656,0.142503023147583,0.1488916575908661,0.150652065873146,0.1548126190900802,0.1564279198646545,0.1585310399532318
2421301897_lvl3_0.fit,9.19,4.27,13.44,7.437,-1.39,190.39,0.29,191.75,-2.78,192.06,-3.04,189.04,-0.01,188.71,48.91552717765108,57.4021151553286,64.57872309268154,72.37168669442265,81.50948675400235,93.11091105367218,0.0003194489104025,0.0003188719403373,0.000318496771265,0.0003181476548488,0.0003178078480794,0.0003174802749569,0.0006292607793559,0.0006305239017396,0.0006311504780584,0.0006316054747372,0.0006318756064684,0.0006318166266723,0.2729812562465668,0.297441303730011,0.1992122381925583,0.2011242806911468,0.1801836937665939,0.1771525144577026,0.1896595358848572,0.1986859887838364,0.1985868364572524,0.1993843019008636,0.1984788030385971,0.1987135708332061,0.1982540488243103,0.2031394243240356,0.2003704160451888,0.2014755010604858,0.2031309306621551,0.200960636138916,0.2057582885026932,0.2049795091152191,0.2081877589225768,0.2109317034482956,0.2157032042741775,0.2145638465881348,0.2168455570936203,0.214368149638176,0.2159433215856552,0.2153238505125045,0.2132274210453033,0.2127613276243209,0.2133264541625976,0.2101705819368362,0.2091843336820602,0.2076324671506881,0.2052608579397201,0.2022635489702224,0.1960949003696441,0.193266674876213,0.1897206902503967,0.1871552765369415,0.1828283667564392,0.1800732165575027,0.1778093725442886,0.176157921552658,0.1737788021564483,0.1727154999971389,0.1698757261037826,0.1659158021211624,0.16160449385643,0.1573406010866165,0.1528867781162262,0.1489728987216949,0.1467571854591369,0.1450239717960357,0.1435984969139099,0.1430485248565673,0.1420365124940872,0.1427834928035736,0.1429701149463653,0.149371787905693,0.1512434929609298,0.155582919716835,0.157382309436798,0.1596445888280868
2421304048_lvl3_0.fit,9.18,8.05,8.2,7.437,-1.01,189.71,0.67,191.06,-2.4,191.38,-2.67,188.36,0.37,188.01,48.77863667016408,57.2411434281808,64.39635800342248,72.16667282570666,81.27844611920054,92.84725946334429,0.0003219740418032,0.0003213888811986,0.0003210155593841,0.0003206654697758,0.0003203217868536,0.0003199927486534,0.0006268661377004,0.000628124390601,0.000628749770307,0.0006292046748718,0.0006294760815546,0.0006294208273453,0.2569220960140228,0.2761939465999603,0.1946836113929748,0.1986091285943984,0.1813303381204604,0.1806508004665374,0.1922628283500671,0.2003276348114013,0.1994634419679641,0.2001663595438003,0.1993351727724075,0.1995520144701004,0.1989233791828155,0.2038559317588806,0.2008938193321228,0.2018923014402389,0.2038747817277908,0.201826274394989,0.2066370844841003,0.2060116529464721,0.2091579586267471,0.2119074016809463,0.2168558537960052,0.2156578302383422,0.2178694009780884,0.2154129445552825,0.2170237749814987,0.2163203656673431,0.2141205221414566,0.2136257290840149,0.2142501920461654,0.2109615504741668,0.2100980579853057,0.2086722254753112,0.2063070386648178,0.2032260447740554,0.196856066584587,0.1941030025482177,0.1905243545770645,0.1877921521663665,0.1833487153053284,0.1807677000761032,0.1784786731004714,0.1768836975097656,0.174454927444458,0.1735642552375793,0.1706716418266296,0.1665471792221069,0.1621842235326766,0.1579138934612274,0.1534553617238998,0.1493877619504928,0.1471981108188629,0.1454954147338867,0.1439894735813141,0.1435296982526779,0.1425428092479705,0.1432663351297378,0.1432909965515136,0.1497488468885421,0.1512849628925323,0.1551322042942047,0.156187355518341,0.1579720377922058
2421306195_lvl3_0.fit,9.19,7.69,8.47,7.437,-0.49,189.28,1.2,190.63,-1.87,190.95,-2.15,187.93,0.89,187.57,48.40665826564137,56.80144015665599,63.90104666990607,71.61258614109497,80.65857692225147,92.14609651606008,0.0003315943437226,0.0003310144576285,0.0003306377162778,0.0003302844126772,0.00032993377101,0.0003295949203824,0.0006537449151975,0.0006550386597955,0.0006556813169433,0.0006561486105064,0.000656427836653,0.0006563730738393,0.2569206655025482,0.2974379658699036,0.1992100179195404,0.2011220455169677,0.1824769824743271,0.1810872107744217,0.1928745508193969,0.2012391686439514,0.2005594819784164,0.2013400048017501,0.2004202008247375,0.2007577568292617,0.2001194208860397,0.2051106542348861,0.2021838426589965,0.2031449228525161,0.2051507383584976,0.2030771225690841,0.2079710215330124,0.2073230147361755,0.2105481773614883,0.2133840471506118,0.2183450609445572,0.2171764224767685,0.2194271385669708,0.2170008271932601,0.2186063826084136,0.2179381251335144,0.2157801538705825,0.2152850478887557,0.2158970683813095,0.2126767188310623,0.2117306143045425,0.2102324217557907,0.2078477442264557,0.2047553658485412,0.1983795315027237,0.195590615272522,0.1919510066509246,0.1892796158790588,0.1847849339246749,0.182157665491104,0.179848700761795,0.1782125383615493,0.1757609099149704,0.1748298108577728,0.1719391196966171,0.1677942276000976,0.1633787453174591,0.159133106470108,0.1546117663383484,0.1505206525325775,0.1483216881752014,0.1466108113527298,0.1451639831066131,0.1446855962276458,0.14375901222229,0.1445015221834182,0.144606128334999,0.1511908769607544,0.1529763340950012,0.1571235060691833,0.1585746556520462,0.1604786217212677
2421308342_lvl3_0.fit,9.2,20.21,20.38,7.438,-0.28,188.91,1.41,190.26,-1.66,190.58,-1.94,187.56,1.1,187.19,51.87954611589307,60.70616084519892,68.16818528909386,76.25528004987073,85.71959462500187,97.71659956576984,0.0003215623490292,0.0003210040163325,0.000320655315396,0.0003203317777102,0.0003200264091895,0.0003197500560419,0.0006390476020139,0.0006402189979151,0.0006407244698098,0.0006410311939122,0.0006411156389714,0.0006408152558572,0.272976666688919,0.2974363267421722,0.1992089152336121,0.201120913028717,0.1813283115625381,0.177586942911148,0.1902691423892974,0.1998690813779831,0.1999732106924056,0.2008167803287506,0.1998474299907684,0.2002843916416168,0.1997352093458176,0.2046609818935394,0.2019809633493423,0.2031817883253097,0.2048303186893463,0.2026265710592269,0.207545056939125,0.2068191915750503,0.2101794779300689,0.2130321860313415,0.2178871035575866,0.2168176174163818,0.2191909998655319,0.2167582362890243,0.2183154374361038,0.2178051471710204,0.2157972007989883,0.2153368443250656,0.2159295082092285,0.2127910554409027,0.2117621004581451,0.2101240903139114,0.2077302187681198,0.2046408653259277,0.1984185427427292,0.1955496370792389,0.1919239908456802,0.1893848776817321,0.1849670857191085,0.1821868866682053,0.1798629313707351,0.1781651526689529,0.1757441759109497,0.1746364533901214,0.171775534749031,0.1677766591310501,0.1633948981761932,0.1590963304042816,0.1546109020709991,0.1506520807743072,0.1484011709690094,0.1466529220342636,0.1453244984149933,0.1448052823543548,0.1438596248626708,0.1446887999773025,0.1450439691543579,0.1516709774732589,0.1538638919591903,0.1587934494018554,0.1609619259834289,0.1638210266828536
2421310489_lvl3_0.fit,9.2,18.05,13.09,7.439,0.34,188.37,2.05,189.74,-1.03,190.06,-1.32,187.04,1.73,186.66,52.9435006020268,61.93401043256912,69.53532549897196,77.77056436760094,87.40606260173347,99.6192391008558,0.0003106503665301,0.0003101014168536,0.0003097606504821,0.0003094542676359,0.0003091659976584,0.0003089122375294,0.0006098530426313,0.0006109725217337,0.0006114366408867,0.0006117003279187,0.000611737033599,0.000611381745521,0.2729751467704773,0.2868119776248932,0.1992077976465224,0.2036338001489639,0.1813272982835769,0.1802103817462921,0.1918000131845474,0.2005980759859084,0.2001183778047561,0.200946182012558,0.2000177949666977,0.2003357261419296,0.199734091758728,0.2047047019004821,0.2018184512853622,0.2028767019510269,0.2047582268714904,0.202721744775772,0.2076349407434463,0.2070135176181793,0.2102570682764053,0.2131562530994415,0.2181022465229034,0.2170175611972808,0.2192752063274383,0.2168978452682495,0.2184880524873733,0.2178980410099029,0.2157412469387054,0.2152826488018036,0.2158778458833694,0.2127073407173156,0.2117445915937424,0.2102606743574142,0.2078599780797958,0.2047530859708786,0.1983773112297058,0.1955884248018264,0.191948875784874,0.1893306523561477,0.1848251521587372,0.1821102797985077,0.1798010021448135,0.1781487017869949,0.1757117062807083,0.1747477054595947,0.1718558967113495,0.1677757203578948,0.1633769124746322,0.1591133922338485,0.1546100378036499,0.1505189687013626,0.1482999622821808,0.1466306447982788,0.1452315002679824,0.1447803825139999,0.1438081115484237,0.1445805132389068,0.1447214782238006,0.1513953059911728,0.1533976942300796,0.1578286290168762,0.1597669571638107,0.1621484756469726
2421312636_lvl3_0.fit,9.21,19.85,20.51,7.44,0.09,188.16,1.79,189.53,-1.28,189.84,-1.57,186.82,1.48,186.46,52.755203508015605,61.701267153862446,69.2633306924811,77.45556676329562,87.03987471774198,99.18485520541316,0.0003153223521618,0.0003147716006985,0.0003144329221235,0.000314124000165,0.0003138345140674,0.000313578597954,0.0006163604715611,0.0006174480690427,0.0006178966130918,0.0006181487880746,0.0006181785532673,0.0006178248735143,0.2729736268520355,0.2974329888820648,0.1992066800594329,0.201118677854538,0.1801786571741104,0.1775849759578704,0.190113827586174,0.1997755914926529,0.1998247057199478,0.2006187438964844,0.1997880339622497,0.2001772075891494,0.1996372193098068,0.2045689970254898,0.2018576711416244,0.2030655294656753,0.204721599817276,0.2026243060827255,0.20754274725914,0.206872746348381,0.2101771384477615,0.2131049484014511,0.2179567962884902,0.2168822437524795,0.2192526310682296,0.2168765217065811,0.218448206782341,0.2179344743490219,0.2158678025007248,0.2153874486684799,0.2159943580627441,0.2128711938858032,0.2118577659130096,0.2102748304605484,0.2078733742237091,0.2047944664955139,0.198509931564331,0.1956670880317688,0.1920386403799056,0.1895289570093155,0.1850918382406234,0.1822906881570816,0.179952323436737,0.1782559603452682,0.175852432847023,0.1747788041830063,0.1719199866056442,0.1679245233535766,0.1635467708110809,0.1592560410499572,0.1547561287879943,0.1507637798786163,0.1485400795936584,0.1468230187892913,0.1455072313547134,0.1449964493513107,0.1440355032682418,0.1448483914136886,0.1451593190431594,0.1518410593271255,0.1540737003087997,0.1590487360954284,0.1614377498626708,0.1643764078617096
