name,phase,inc,emi,canal0,canal1,canal2,canal3,canal4,canal5,canal6,canal7,canal8,canal9,canal10,canal11,canal12,canal13,canal14,canal15,canal16,canal17,canal18,canal19,canal20,canal21,canal22,canal23,canal24,canal25,canal26,canal27,canal28,canal29,canal30,canal31,canal32,canal33,canal34,canal35,canal36,canal37,canal38,canal39,canal40,canal41,canal42,canal43,canal44,canal45,canal46,canal47,canal48,canal49,canal50,canal51,canal52,canal53,canal54,canal55,canal56,canal57,canal58,canal59,canal60,canal61,canal62,canal63
2418570243_lvl3_0.fit,9.34,16.01,16.72,0.2425854653120041,0.2674686312675476,0.1823950260877608,0.189900204539299,0.169911503791809,0.1682849526405334,0.1795959919691085,0.1887067258358001,0.1885863244533538,0.1892391890287399,0.1884962618350982,0.1887172907590866,0.1882391273975372,0.192889854311943,0.1901789158582687,0.1913199573755264,0.1926478892564773,0.1905943900346756,0.1952172219753265,0.1944895386695861,0.1974849849939346,0.2000006884336471,0.2045809775590897,0.2035126686096191,0.205574870109558,0.2032773792743683,0.2046849578619003,0.204101264476776,0.2021584957838058,0.201648399233818,0.2023158967494965,0.1993880122900009,0.1985840797424316,0.1973055154085159,0.1951674669981002,0.1924182772636413,0.1866793632507324,0.1840975880622864,0.1808528006076812,0.1785194426774978,0.1744409501552581,0.1718416959047317,0.1697352081537246,0.1682115495204925,0.1660116165876388,0.1651002168655395,0.1624735444784164,0.1587713211774826,0.1547605395317077,0.1508199423551559,0.1466521769762039,0.1429761797189712,0.1410102695226669,0.1394222825765609,0.1380087733268737,0.1374682337045669,0.1365134567022323,0.1370917409658432,0.1370401978492736,0.1428955644369125,0.1443130224943161,0.1482150256633758,0.1496065258979797,0.1512439399957656
2418572390_lvl3_0.fit,9.34,18.43,20.07,0.2425841093063354,0.2674671411514282,0.1823939979076385,0.189899131655693,0.171066403388977,0.1691650748252868,0.1805207282304764,0.1887056678533554,0.1882169395685196,0.1887779980897903,0.1880346089601516,0.1881349235773086,0.1876111179590224,0.1921660006046295,0.1894057691097259,0.190400555729866,0.1919322460889816,0.1900113523006439,0.1946049332618713,0.1939259320497512,0.1968228816986084,0.1993436515331268,0.2039503455162048,0.2028362452983856,0.2047994285821914,0.2025064080953598,0.2039640545845032,0.2033038139343261,0.2012934535741806,0.2007754892110824,0.2014340460300445,0.1984727382659912,0.1977109014987945,0.1965335756540298,0.1944192349910736,0.1916179656982421,0.1858028471469879,0.1832799613475799,0.1800282448530197,0.1776350140571594,0.1735033392906188,0.1709880083799362,0.1689364463090896,0.1674319207668304,0.1652335822582245,0.1644534319639206,0.1618011146783828,0.1580330431461334,0.154054507613182,0.150132417678833,0.1460038423538208,0.1422522217035293,0.1403421461582183,0.13881616294384,0.1373581141233444,0.136836439371109,0.1358743160963058,0.1364415138959884,0.1361558586359024,0.1419951766729354,0.1432470232248306,0.1467902958393097,0.1476815044879913,0.1487177014350891
2418574537_lvl3_0.fit,9.35,19.81,17.03,0.2587549388408661,0.278164267539978,0.1869527995586395,0.187366098165512,0.1699096113443374,0.1682830601930618,0.1794396936893463,0.1876935213804244,0.187110885977745,0.1877252757549285,0.1869972497224808,0.1870240867137909,0.1865490078926086,0.1910807937383652,0.1882262676954269,0.1892133206129074,0.1907878667116165,0.1889433711767197,0.1935342550277709,0.1928560882806777,0.1957112699747085,0.1982577890157699,0.2028355449438095,0.2017321139574051,0.2036368548870086,0.2013707906007766,0.2028930038213729,0.2022409439086914,0.2001894563436508,0.1996890902519226,0.2003489285707473,0.1974411159753799,0.1966402977705001,0.1955457925796508,0.1934365928173065,0.1906463801860809,0.1848051100969314,0.1823284775018692,0.1790991276502609,0.1767639815807342,0.1726225167512893,0.1700886338949203,0.1680302917957306,0.1665744483470916,0.1643921583890915,0.1636290252208709,0.160997673869133,0.1572277545928955,0.1532968580722808,0.1493725925683975,0.1452630311250686,0.141547292470932,0.1396740227937698,0.1381668150424957,0.136730670928955,0.136204645037651,0.135209634900093,0.1357642263174057,0.1354777067899704,0.1413370072841644,0.1425645053386688,0.1460775434970855,0.1470793783664703,0.1487168669700622
2418578832_lvl3_0.fit,9.38,19.48,17.24,0.2587520480155945,0.2781611680984497,0.1869506984949112,0.1898959428071976,0.1699077039957046,0.1682811826467514,0.1791291087865829,0.1875994950532913,0.1871087998151779,0.187723159790039,0.1869951486587524,0.1870748251676559,0.186595156788826,0.1911238133907318,0.1883054226636886,0.1893642544746399,0.1908571869134902,0.1889735758304596,0.1935626417398452,0.1928539276123047,0.19576196372509,0.1983060091733932,0.2028816789388657,0.201819896697998,0.203742116689682,0.2014698237180709,0.2030074596405028,0.2023714035749435,0.2003342658281326,0.1998469829559326,0.2004991322755813,0.1976051181554794,0.1968026161193848,0.1956977695226669,0.1936102211475372,0.1908155083656311,0.1849915981292725,0.1825004518032073,0.1792801320552826,0.176936000585556,0.172805055975914,0.1702542155981063,0.1681664884090423,0.166697159409523,0.1645171791315078,0.1637563705444336,0.1611269116401672,0.1573432981967926,0.1534155458211898,0.1494974195957183,0.1453724056482315,0.1416599005460739,0.1397735774517059,0.1382301151752472,0.1367755532264709,0.1362759321928024,0.1352847218513488,0.1358168274164199,0.1355056464672088,0.14137002825737,0.1426907181739807,0.14627006649971,0.1473182439804077,0.1487151980400085
2418580979_lvl3_0.fit,9.38,21.13,20.01,0.2425786703824996,0.2674611508846283,0.1823899149894714,0.1873629540205001,0.167595088481903,0.1656370908021927,0.1771223545074463,0.1861278116703033,0.1860027909278869,0.1867361813783645,0.1860153675079345,0.1861225664615631,0.1856295466423034,0.1901289671659469,0.1874103844165802,0.1885214000940323,0.1898914873600006,0.1880026012659073,0.1925531029701233,0.191840335726738,0.1947825849056244,0.1973210573196411,0.2017910778522491,0.2007157951593399,0.2027301043272018,0.2004760354757308,0.201994776725769,0.2014033496379852,0.1994876116514205,0.1989918947219849,0.1996680945158004,0.1968394517898559,0.1960117518901824,0.194833368062973,0.1927448064088821,0.1900009363889694,0.1842497885227203,0.1817096173763275,0.1785209625959396,0.1762523800134658,0.1721512973308563,0.1695680618286132,0.1674751490354538,0.1659954339265823,0.163834348320961,0.1629965752363204,0.1604053676128387,0.15668885409832,0.152795523405075,0.1488641202449798,0.1447980999946594,0.1411643177270889,0.1393076926469802,0.137753739953041,0.136403426527977,0.1358383148908615,0.134875401854515,0.1353830993175506,0.1351809203624725,0.1410232335329055,0.1424342840909958,0.1462045311927795,0.1475579291582107,0.1492755562067031
2418583126_lvl3_0.fit,9.37,25.08,19.7,0.242577314376831,0.2674596607685088,0.182388886809349,0.184829980134964,0.1675941497087478,0.1647551208734512,0.1766585111618042,0.1855752915143966,0.1854124367237091,0.1860778480768204,0.1853234767913818,0.1854345351457596,0.1850015521049499,0.1895406544208526,0.1867998093366623,0.1879081279039383,0.1892830580472946,0.1872902810573577,0.1918186098337173,0.1910798847675323,0.1940676271915436,0.1965379416942596,0.2009910345077514,0.1999043524265289,0.2019547075033188,0.1996848434209824,0.2011961042881012,0.2006248980760574,0.1987880319356918,0.1983503103256225,0.1990233808755874,0.1961901485919952,0.1954018622636795,0.1941847801208496,0.1920991539955139,0.1893719285726547,0.1836561560630798,0.1810928136110305,0.1778925210237503,0.1756089329719543,0.1715259402990341,0.1690037101507187,0.1669372320175171,0.1654494404792785,0.1632942408323288,0.1624466925859451,0.1598640084266662,0.1562019884586334,0.1522958874702453,0.148393452167511,0.1443162858486175,0.140763908624649,0.1388822495937347,0.1373422145843505,0.1359848976135254,0.1354492455720901,0.1344916224479675,0.1349764317274093,0.1347972899675369,0.1405034810304641,0.141879603266716,0.1455565094947814,0.1469558179378509,0.1484329402446746
2418585273_lvl3_0.fit,9.38,23.72,18.51,0.2425759583711624,0.2781564891338348,0.1869475692510604,0.1873608529567718,0.1699048429727554,0.1691593825817108,0.1789718121290207,0.1867691278457641,0.1860007047653198,0.186602622270584,0.1858405768871307,0.1859090924263,0.1853863298892974,0.1899009644985198,0.1870019286870956,0.1879453510046004,0.1895678043365478,0.187677189707756,0.1922148019075393,0.1915288269519805,0.1943838149309158,0.1968647986650467,0.2014499008655548,0.2003083974123,0.2022331804037094,0.1999875903129577,0.2015451043844223,0.2008702456951141,0.1989155858755112,0.1984737366437912,0.1991747021675109,0.1962721496820449,0.1955817639827728,0.1944611817598343,0.1923910677433013,0.1896420270204544,0.1837763339281082,0.1812792122364044,0.1780614554882049,0.1756480932235717,0.1714965850114822,0.1690941303968429,0.1670437008142471,0.1655886620283126,0.1634360402822494,0.1627202630043029,0.1601251512765884,0.156335175037384,0.1524326354265213,0.1485371738672256,0.1444449871778488,0.1407440900802612,0.1389016956090927,0.1374063044786453,0.1359609216451645,0.1354484856128692,0.1344908773899078,0.1349215507507324,0.134502038359642,0.140191301703453,0.1411971151828766,0.1444554477930068,0.1451511234045028,0.1461873948574066
2418587424_lvl3_0.fit,9.4,23.43,18.4,0.2425745874643325,0.2674566507339477,0.1823868453502655,0.184827908873558,0.1641248315572738,0.1621101796627044,0.1748051047325134,0.1844702363014221,0.1848947107791901,0.1856156587600708,0.1848608255386352,0.1850625276565552,0.1847101151943206,0.1891771703958511,0.1866351813077926,0.1877912431955337,0.1889593750238418,0.1869325488805771,0.191449761390686,0.1906277537345886,0.193668857216835,0.1961321234703064,0.2005045861005783,0.1994519233703612,0.2015653252601623,0.1992774456739425,0.2007658928632736,0.2003003507852554,0.1985836029052734,0.1981523782014846,0.1987840384244918,0.1960715949535369,0.1952515989542007,0.1939051002264022,0.1918040215969085,0.1891271919012069,0.1835194081068038,0.1809033751487732,0.1776944547891616,0.1754864901304244,0.1714814454317093,0.1688647717237472,0.1667665988206863,0.1652451306581497,0.1631021052598953,0.1621703952550888,0.15961654484272,0.1560326665639877,0.1521393954753875,0.1482472270727157,0.1441851705312729,0.1406862139701843,0.1388200372457504,0.1372325867414474,0.1359369605779647,0.1353263705968856,0.1343879848718643,0.1349207907915115,0.1348841339349746,0.1405365020036697,0.1421336382627487,0.1462667882442474,0.1479162275791168,0.1501148045063018
2418589571_lvl3_0.fit,9.4,20.22,18.68,0.2425732314586639,0.2674551606178284,0.1869454681873321,0.1898906230926513,0.1699029356241226,0.1691574901342392,0.1798955053091049,0.1877780854701996,0.186956226825714,0.1876521706581116,0.1868747621774673,0.1869110465049744,0.1863970309495925,0.1909377723932266,0.1880969703197479,0.1890528500080109,0.1906017512083053,0.1886449754238128,0.1931905150413513,0.1925110220909118,0.1953598856925964,0.1978463977575302,0.2024160176515579,0.2012965381145476,0.2031772285699844,0.2009172141551971,0.2024765610694884,0.2018538415431976,0.1999058872461318,0.1994677782058716,0.2001378387212752,0.1972339302301406,0.1965338587760924,0.1953993886709212,0.1933118104934692,0.1905247420072555,0.1847035884857177,0.1821606755256652,0.1789091080427169,0.1764491945505142,0.1722893565893173,0.1698231101036071,0.1677782237529754,0.166318729519844,0.1641319692134857,0.1633965671062469,0.1607784479856491,0.1570372432470321,0.1530844718217849,0.1491860300302505,0.145072340965271,0.1413895040750503,0.1395067721605301,0.137966826558113,0.1365164220333099,0.1359808892011642,0.1350000500679016,0.1354612410068512,0.1350600868463516,0.1407086998224258,0.1417067945003509,0.1448421329259872,0.1455102711915969,0.1464663445949554
2418591718_lvl3_0.fit,9.41,17.14,14.08,0.2587433457374573,0.27815181016922,0.1869444251060485,0.1924214214086532,0.1710577756166458,0.1695970594882965,0.1805116236209869,0.1886961460113525,0.1879864633083343,0.1886370331048965,0.1878524124622344,0.1880197525024414,0.1874087452888488,0.1920207887887954,0.1891117691993713,0.1901231110095977,0.1916367560625076,0.1896784752607345,0.1942589730024337,0.1935505419969558,0.1963899284601211,0.198879525065422,0.2034801095724105,0.2023533135652542,0.2042944431304932,0.2020302563905716,0.2035452723503112,0.2029333561658859,0.2009708285331726,0.2005163133144378,0.2012375742197036,0.198296532034874,0.1975692957639694,0.1964157521724701,0.1943361610174179,0.19153693318367,0.1856857240200042,0.1831636279821396,0.1798623204231262,0.1774386614561081,0.1732675284147262,0.1707357615232467,0.1686671078205108,0.1671743094921112,0.1649873852729797,0.1642190814018249,0.1616291850805282,0.1578575074672698,0.1538919359445572,0.1499802619218826,0.1458854973316192,0.1421499103307724,0.1402744054794311,0.1387010663747787,0.1372351348400116,0.1366839259862899,0.1356631815433502,0.1361099183559417,0.1357955932617187,0.1415036618709564,0.1425581127405166,0.1458121091127395,0.1465917527675628,0.1478684395551681
2418593865_lvl3_0.fit,9.42,16.93,14.18,0.2425705194473266,0.2674521505832672,0.1823837757110596,0.1873566508293152,0.1687452346086502,0.1665125340223312,0.1785049438476562,0.1875921338796616,0.1875434368848801,0.1882416158914566,0.1874483674764633,0.1875959187746048,0.1871665567159652,0.1917035430669784,0.1890294402837752,0.1901603192090988,0.1914570480585098,0.1894187778234481,0.1939828693866729,0.1932400912046432,0.1961508840322494,0.1986513882875442,0.2031642347574234,0.2020820826292037,0.2040997445583343,0.2018265575170516,0.2033107131719588,0.2028184682130813,0.2009145617485046,0.2004795968532562,0.2011856436729431,0.1983120292425156,0.197518840432167,0.1962913125753402,0.1941885948181152,0.1914074271917343,0.1856846958398818,0.1831090599298477,0.1798351556062698,0.1775045841932296,0.1733942776918411,0.1707804650068283,0.1686968505382537,0.1671577990055084,0.1649864614009857,0.1641051471233368,0.1615300178527832,0.1578398644924163,0.1538910716772079,0.1499432921409607,0.1458476781845092,0.1422252207994461,0.1402938365936279,0.1387219130992889,0.1372807919979095,0.1367074251174926,0.1356879621744156,0.1362173855304718,0.1360009908676147,0.1417104452848434,0.1430259644985198,0.1466526389122009,0.147793486714363,0.1492705345153808
2418596012_lvl3_0.fit,9.42,15.46,16.16,0.2425691485404968,0.2674506604671478,0.1869423240423202,0.1898874342441558,0.1710558533668518,0.1695951521396636,0.1806638985872268,0.1887859404087066,0.1882053315639496,0.1888978332281112,0.1881381571292877,0.1882290095090866,0.1876959949731826,0.1922896802425384,0.1894753575325012,0.1904653459787368,0.1919561326503753,0.1899673044681548,0.1945318132638931,0.1938296109437942,0.1967314183712005,0.1992052495479584,0.203792542219162,0.2026661783456802,0.2046362608671188,0.2023521065711975,0.2038347721099853,0.2032533735036849,0.201262667775154,0.2008342742919921,0.2015401721000671,0.1985934525728225,0.1978632360696793,0.1966756284236908,0.1945976763963699,0.19183449447155,0.1859934031963348,0.1834426671266556,0.1801478564739227,0.1777043640613556,0.1735352128744125,0.1710079163312912,0.1689260303974151,0.1674060225486755,0.1652234047651291,0.1644432842731475,0.1618402749300003,0.1580903381109237,0.1540965884923935,0.1501954346895218,0.1460873484611511,0.1423576325178146,0.1404548287391662,0.1388940662145614,0.1373960524797439,0.1368280053138733,0.1357893347740173,0.1362707465887069,0.1359118670225143,0.1415712684392929,0.1425991207361221,0.1458752006292343,0.146469846367836,0.1475861966609954
